Date,Close,Open,High,Low,Volume,Change
2011-07-01,9490.0,10032.0,10032.0,9490.0,105060.0,-0.0789
2011-07-04,9056.0,9381.0,9381.0,9002.0,148490.0,-0.045700000000000005
2011-07-05,9490.0,9219.0,9544.0,9219.0,63080.0,0.0479
2011-07-06,9219.0,9381.0,9381.0,9110.0,45130.0,-0.0286
2011-07-07,9164.0,9327.0,9327.0,9164.0,20140.0,-0.006
2011-07-08,9327.0,9435.0,9435.0,9164.0,46100.0,0.0178
2011-07-11,9164.0,9110.0,9164.0,9056.0,27050.0,-0.0175
2011-07-12,9273.0,9056.0,9273.0,9002.0,71570.0,0.011899999999999999
2011-07-13,9219.0,9219.0,9219.0,9110.0,52890.0,-0.0058
2011-07-14,9219.0,9219.0,9219.0,9110.0,53260.0,0.0
2011-07-15,9110.0,9273.0,9273.0,9056.0,85400.0,-0.0118
2011-07-18,9110.0,9110.0,9110.0,9056.0,87950.0,0.0
2011-07-19,9110.0,9002.0,9110.0,9002.0,15890.0,0.0
2011-07-20,9219.0,9056.0,9273.0,9056.0,43910.0,0.012
2011-07-21,9219.0,9164.0,9273.0,9164.0,47310.0,0.0
2011-07-22,9164.0,9219.0,9219.0,9164.0,35180.0,-0.006
2011-07-25,9164.0,9002.0,9164.0,9002.0,18680.0,0.0
2011-07-26,9110.0,9056.0,9164.0,9002.0,34700.0,-0.0059
2011-07-27,9110.0,9164.0,9164.0,9110.0,55440.0,0.0
2011-07-28,9219.0,9164.0,9273.0,9110.0,53980.0,0.012
2011-07-29,9164.0,9164.0,9219.0,9110.0,102140.0,-0.006
2011-08-01,9164.0,9164.0,9164.0,9110.0,85400.0,0.0
2011-08-02,9002.0,9110.0,9110.0,8947.0,139870.0,-0.0177
2011-08-03,8893.0,8893.0,9002.0,8893.0,37120.0,-0.0121
2011-08-04,9002.0,8893.0,9219.0,8893.0,165470.0,0.0123
2011-08-05,9002.0,8459.0,9110.0,8459.0,30450.0,0.0
2011-08-08,8676.0,8947.0,8947.0,8459.0,143510.0,-0.0362
2011-08-09,8134.0,8242.0,8351.0,8080.0,97290.0,-0.0625
2011-08-10,8297.0,8242.0,8622.0,8188.0,65990.0,0.02
2011-08-11,8026.0,8134.0,8188.0,8026.0,93900.0,-0.0327
2011-08-12,8080.0,8134.0,8134.0,8026.0,23050.0,0.0067
2011-08-15,8080.0,8080.0,8134.0,8080.0,11040.0,0.0
2011-08-16,8188.0,8188.0,8242.0,8188.0,39180.0,0.0134
2011-08-17,8351.0,8297.0,8405.0,8188.0,80430.0,0.0199
2011-08-18,8514.0,8405.0,8568.0,8351.0,64300.0,0.0195
2011-08-19,8134.0,8405.0,8405.0,8080.0,127620.0,-0.0446
2011-08-22,8676.0,8405.0,8730.0,8297.0,220180.0,0.0666
2011-08-23,8568.0,8622.0,8622.0,8242.0,133440.0,-0.0124
2011-08-24,8351.0,8839.0,8839.0,8297.0,76060.0,-0.0253
2011-08-25,8622.0,8405.0,8676.0,8405.0,105540.0,0.0325
2011-08-26,8568.0,8514.0,8622.0,8459.0,112460.0,-0.0063
2011-08-29,8893.0,8676.0,8947.0,8676.0,235950.0,0.0379
2011-08-30,9110.0,8947.0,9435.0,8785.0,310190.0,0.024399999999999998
2011-08-31,9056.0,9219.0,9219.0,8839.0,677160.0,-0.0059
2011-09-01,9164.0,8676.0,9219.0,8676.0,218000.0,0.011899999999999999
2011-09-05,9002.0,9164.0,9327.0,8947.0,148970.0,-0.0177
2011-09-06,8947.0,9164.0,9164.0,8893.0,60170.0,-0.0060999999999999995
2011-09-07,9490.0,9110.0,9490.0,9110.0,328880.0,0.060700000000000004
2011-09-08,9490.0,9761.0,9869.0,9435.0,257060.0,0.0
2011-09-09,9490.0,9761.0,9815.0,9490.0,268340.0,0.0
2011-09-12,9761.0,9707.0,9978.0,9544.0,178810.0,0.0286
2011-09-13,9761.0,9707.0,9978.0,9652.0,192890.0,0.0
2011-09-14,9273.0,9815.0,9869.0,9273.0,217390.0,-0.05
2011-09-15,9381.0,9435.0,9435.0,9273.0,162070.0,0.0116
2011-09-16,9327.0,9490.0,9652.0,9273.0,241770.0,-0.0058
2011-09-19,9652.0,9490.0,9652.0,9273.0,113910.0,0.0348
2011-09-20,9490.0,9435.0,9490.0,9327.0,128350.0,-0.0168
2011-09-21,9435.0,9273.0,9490.0,9273.0,95590.0,-0.0058
2011-09-22,9435.0,9219.0,9490.0,9219.0,123130.0,0.0
2011-09-23,9164.0,9327.0,9381.0,9002.0,339550.0,-0.0287
2011-09-26,9110.0,9056.0,9327.0,9056.0,91350.0,-0.0059
2011-09-27,9164.0,9219.0,9219.0,9056.0,158920.0,0.0059
2011-09-28,9164.0,9381.0,9381.0,9110.0,19170.0,0.0
2011-09-29,8947.0,9110.0,9110.0,8839.0,214840.0,-0.023700000000000002
2011-09-30,8730.0,8893.0,8947.0,8622.0,276590.0,-0.024300000000000002
2011-10-03,8568.0,8622.0,8676.0,8459.0,240800.0,-0.018600000000000002
2011-10-04,8405.0,8459.0,8514.0,8297.0,189000.0,-0.019
2011-10-05,8297.0,8459.0,8459.0,8297.0,194340.0,-0.0128
2011-10-06,8514.0,8351.0,8514.0,8297.0,231580.0,0.0262
2011-10-07,8459.0,8405.0,8568.0,8405.0,139870.0,-0.006500000000000001
2011-10-10,8459.0,8459.0,8459.0,8405.0,37970.0,0.0
2011-10-11,8351.0,8459.0,8785.0,8351.0,169350.0,-0.0128
2011-10-12,8351.0,8459.0,8459.0,8242.0,72670.0,0.0
2011-10-13,8514.0,8297.0,8514.0,8297.0,58590.0,0.0195
2011-10-14,8405.0,8351.0,8405.0,8351.0,42340.0,-0.0128
2011-10-17,8351.0,8459.0,8459.0,8297.0,38090.0,-0.0064
2011-10-18,8134.0,8351.0,8351.0,8134.0,329000.0,-0.026000000000000002
2011-10-19,8188.0,8188.0,8242.0,8080.0,80910.0,0.0066
2011-10-20,8134.0,8080.0,8134.0,8026.0,151400.0,-0.0066
2011-10-21,8188.0,8297.0,8297.0,8080.0,205870.0,0.0066
2011-10-24,8188.0,8405.0,8405.0,8188.0,26200.0,0.0
2011-10-25,8134.0,8188.0,8188.0,8080.0,29110.0,-0.0066
2011-10-26,8297.0,7863.0,8297.0,7863.0,61500.0,0.02
2011-10-27,8188.0,8188.0,8188.0,8134.0,23530.0,-0.0131
2011-10-28,8351.0,8188.0,8514.0,8188.0,350350.0,0.0199
2011-10-31,8134.0,8459.0,8459.0,8080.0,168990.0,-0.026000000000000002
2011-11-01,8080.0,8134.0,8134.0,8026.0,81760.0,-0.0066
2011-11-02,7917.0,8026.0,8134.0,7863.0,286780.0,-0.0202
2011-11-03,7700.0,7917.0,7917.0,7700.0,272830.0,-0.0274
2011-11-04,7646.0,7809.0,7809.0,7646.0,100570.0,-0.006999999999999999
2011-11-07,7483.0,7592.0,7700.0,7483.0,127380.0,-0.0213
2011-11-08,7537.0,7483.0,7592.0,7429.0,114150.0,0.0072
2011-11-09,7592.0,7754.0,7809.0,7537.0,179420.0,0.0073
2011-11-10,7592.0,7592.0,7646.0,7483.0,84920.0,0.0
2011-11-11,7483.0,7592.0,7592.0,7483.0,67690.0,-0.0144
2011-11-14,7375.0,7537.0,7537.0,7321.0,86740.0,-0.0144
2011-11-15,7375.0,7321.0,7375.0,7212.0,140720.0,0.0
2011-11-16,7700.0,7321.0,7700.0,7321.0,113790.0,0.0441
2011-11-17,7375.0,7592.0,7592.0,7375.0,38210.0,-0.042199999999999994
2011-11-18,7321.0,7321.0,7375.0,7266.0,95590.0,-0.0073
2011-11-21,7212.0,7321.0,7375.0,6833.0,147880.0,-0.0149
2011-11-22,6995.0,7158.0,7158.0,6887.0,176270.0,-0.0301
2011-11-23,7266.0,7266.0,7266.0,7104.0,66360.0,0.0387
2011-11-24,7158.0,7375.0,7375.0,7104.0,33240.0,-0.0149
2011-11-25,7104.0,7158.0,7158.0,7049.0,49740.0,-0.0075
2011-11-28,7104.0,7212.0,7321.0,7104.0,122890.0,0.0
2011-11-29,7158.0,7321.0,7429.0,7158.0,56410.0,0.0076
2011-11-30,6833.0,7321.0,7321.0,6833.0,142180.0,-0.0454
2011-12-01,7049.0,6995.0,7266.0,6941.0,57990.0,0.0316
2011-12-02,7158.0,7104.0,7158.0,6995.0,22320.0,0.0155
2011-12-05,7483.0,7266.0,7537.0,7158.0,89410.0,0.0454
2011-12-06,7321.0,7537.0,7646.0,7158.0,132710.0,-0.0216
2011-12-07,7158.0,7212.0,7212.0,7104.0,40520.0,-0.0223
2011-12-08,7049.0,7158.0,7158.0,7049.0,96930.0,-0.0152
2011-12-09,6941.0,7212.0,7212.0,6941.0,70720.0,-0.015300000000000001
2011-12-12,7158.0,7049.0,7266.0,7049.0,276830.0,0.0313
2011-12-13,7049.0,7104.0,7158.0,6995.0,233160.0,-0.0152
2011-12-14,6941.0,7049.0,7049.0,6887.0,415730.0,-0.015300000000000001
2011-12-15,7483.0,6995.0,7483.0,6724.0,500170.0,0.0781
2011-12-16,7104.0,7321.0,7483.0,7104.0,667090.0,-0.0506
2011-12-19,7049.0,7104.0,7537.0,7049.0,217750.0,-0.0077
2011-12-20,6941.0,7158.0,7158.0,6887.0,47550.0,-0.015300000000000001
2011-12-21,7049.0,7049.0,7212.0,6941.0,32150.0,0.015600000000000001
2011-12-22,6724.0,7104.0,7266.0,6561.0,238010.0,-0.0461
2011-12-23,6941.0,6778.0,7266.0,6778.0,464500.0,0.0323
2011-12-26,6995.0,7158.0,7592.0,6887.0,563490.0,0.0078000000000000005
2011-12-27,7266.0,6833.0,7754.0,6833.0,516419.99999999994,0.0387
2011-12-28,7592.0,7537.0,8026.0,7375.0,1290000.0,0.0449
2011-12-29,7809.0,7537.0,8351.0,7537.0,910200.0,0.0286
2011-12-30,7971.0,8134.0,8351.0,7809.0,724110.0,0.0207
2012-01-03,7700.0,7754.0,7754.0,7700.0,94500.0,-0.034
2012-01-04,7212.0,7212.0,7321.0,7212.0,346590.0,-0.0634
2012-01-05,7049.0,7049.0,7158.0,6778.0,541660.0,-0.0226
2012-01-06,6887.0,6941.0,6941.0,6778.0,114150.0,-0.023
2012-01-09,6778.0,6778.0,6833.0,6670.0,152120.0,-0.0158
2012-01-10,6833.0,6778.0,6887.0,6778.0,287140.0,0.008100000000000001
2012-01-11,6778.0,6941.0,6941.0,6778.0,205990.0,-0.008
2012-01-12,6778.0,6833.0,6887.0,6724.0,178330.0,0.0
2012-01-13,6887.0,6887.0,6887.0,6778.0,168500.0,0.0161
2012-01-16,6887.0,6887.0,6941.0,6833.0,243840.0,0.0
2012-01-17,6887.0,6833.0,6941.0,6833.0,450910.0,0.0
2012-01-18,6941.0,6887.0,6941.0,6887.0,140240.0,0.0078000000000000005
2012-01-19,7104.0,6941.0,7104.0,6887.0,329600.0,0.0235
2012-01-20,7104.0,7104.0,7104.0,7049.0,219090.0,0.0
2012-01-30,7266.0,7158.0,7375.0,7049.0,232920.0,0.022799999999999997
2012-01-31,7537.0,7266.0,7646.0,7266.0,1050000.0,0.0373
2012-02-01,7483.0,7375.0,7537.0,7266.0,454550.0,-0.0072
2012-02-02,7809.0,7483.0,7863.0,7483.0,545300.0,0.0436
2012-02-03,7429.0,7863.0,7863.0,7429.0,545660.0,-0.0487
2012-02-06,7321.0,7592.0,7592.0,7104.0,495440.0,-0.014499999999999999
2012-02-07,7321.0,7375.0,7375.0,7158.0,670120.0,0.0
2012-02-08,7592.0,7537.0,7592.0,7321.0,855610.0,0.037000000000000005
2012-02-09,7483.0,7592.0,7592.0,7375.0,891030.0,-0.0144
2012-02-10,7266.0,7537.0,7537.0,7212.0,470450.0,-0.028999999999999998
2012-02-13,7104.0,7266.0,7266.0,7049.0,444730.0,-0.0223
2012-02-14,7158.0,7104.0,7212.0,7104.0,650350.0,0.0076
2012-02-15,6995.0,7212.0,7266.0,6941.0,869440.0,-0.022799999999999997
2012-02-16,7158.0,7049.0,7158.0,6995.0,984200.0,0.0233
2012-02-17,7375.0,7104.0,7429.0,7104.0,970010.0,0.030299999999999997
2012-02-20,7646.0,7537.0,7700.0,7429.0,1310000.0,0.036699999999999997
2012-02-21,7483.0,7700.0,7754.0,7429.0,1150000.0,-0.0213
2012-02-22,7646.0,7483.0,7700.0,7321.0,878900.0,0.0218
2012-02-23,7863.0,7646.0,7971.0,7646.0,1270000.0,0.028399999999999998
2012-02-24,8405.0,8134.0,8405.0,8026.0,3500000.0,0.0689
2012-02-27,8947.0,8676.0,8947.0,8622.0,3020000.0,0.0645
2012-02-28,8676.0,9164.0,9164.0,8568.0,2080000.0,-0.030299999999999997
2012-02-29,9056.0,8947.0,9273.0,8676.0,3030000.0,0.0438
2012-03-01,8785.0,9110.0,9110.0,8676.0,2310000.0,-0.029900000000000003
2012-03-02,8947.0,8947.0,9219.0,8730.0,1860000.0,0.0184
2012-03-05,9490.0,9381.0,9490.0,9110.0,3460000.0,0.060700000000000004
2012-03-06,9002.0,9544.0,10086.0,8893.0,4250000.0,-0.051399999999999994
2012-03-07,8947.0,9219.0,9490.0,8676.0,3000000.0,-0.0060999999999999995
2012-03-08,8514.0,8947.0,8947.0,8405.0,2400000.0,-0.0484
2012-03-09,8622.0,8622.0,8676.0,8405.0,1470000.0,0.0127
2012-03-12,8080.0,8514.0,8568.0,7971.0,2790000.0,-0.0629
2012-03-13,8188.0,8026.0,8242.0,7971.0,1990000.0,0.0134
2012-03-14,7863.0,8242.0,8297.0,7809.0,2330000.0,-0.0397
2012-03-15,8297.0,7700.0,8351.0,7700.0,1670000.0,0.0552
2012-03-16,8242.0,8297.0,8568.0,8134.0,3340000.0,-0.0066
2012-03-19,8839.0,8297.0,8893.0,8134.0,4200000.0,0.0724
2012-03-20,9164.0,8839.0,9219.0,8785.0,3530000.0,0.0368
2012-03-21,9164.0,9110.0,9435.0,9110.0,3150000.0,0.0
2012-03-22,9002.0,9164.0,9164.0,8893.0,2810000.0,-0.0177
2012-03-23,9219.0,9056.0,9273.0,8947.0,3180000.0,0.0241
2012-03-26,9110.0,9110.0,9327.0,9056.0,2660000.0,-0.0118
2012-03-27,8514.0,8947.0,9110.0,8514.0,3080000.0,-0.0654
2012-03-28,8839.0,8134.0,8893.0,8134.0,2880000.0,0.0382
2012-03-29,8785.0,9002.0,9110.0,8622.0,2560000.0,-0.0060999999999999995
2012-03-30,8730.0,8785.0,8893.0,8676.0,2320000.0,-0.0063
2012-04-03,9164.0,8676.0,9219.0,8676.0,2780000.0,0.049699999999999994
2012-04-04,8947.0,9219.0,9219.0,8947.0,2370000.0,-0.023700000000000002
2012-04-05,9056.0,8730.0,9164.0,8676.0,1310000.0,0.012199999999999999
2012-04-06,8893.0,9056.0,9164.0,8839.0,1950000.0,-0.018000000000000002
2012-04-09,9110.0,8893.0,9164.0,8839.0,1120000.0,0.024399999999999998
2012-04-10,8893.0,8839.0,9219.0,8839.0,1760000.0,-0.023799999999999998
2012-04-11,9327.0,9110.0,9435.0,9002.0,2340000.0,0.048799999999999996
2012-04-12,9164.0,9219.0,9435.0,9110.0,3020000.0,-0.0175
2012-04-13,9435.0,9219.0,9652.0,9164.0,4170000.0,0.0296
2012-04-16,10140.0,9652.0,10140.0,9544.0,4059999.9999999995,0.0747
2012-04-17,10303.0,10140.0,10683.0,10140.0,3230000.0,0.0161
2012-04-18,10140.0,10303.0,10411.0,9978.0,2560000.0,-0.0158
2012-04-19,9598.0,10032.0,10032.0,9544.0,3500000.0,-0.0535
2012-04-20,9761.0,9490.0,10032.0,9490.0,2980000.0,0.017
2012-04-23,9652.0,9761.0,9978.0,9490.0,1740000.0,-0.011200000000000002
2012-04-24,9869.0,9652.0,9978.0,9544.0,1680000.0,0.0225
2012-04-25,9923.0,10086.0,10195.0,9869.0,1920000.0,0.0055000000000000005
2012-04-26,9761.0,9978.0,10032.0,9761.0,1670000.0,-0.0163
2012-04-27,9923.0,9815.0,9978.0,9761.0,1000000.0,0.0166
2012-05-02,9869.0,9923.0,9978.0,9761.0,1920000.0,-0.0054
2012-05-03,9869.0,9815.0,9923.0,9761.0,1450000.0,0.0
2012-05-04,10249.0,9869.0,10357.0,9869.0,2330000.0,0.0385
2012-05-07,10900.0,10303.0,10900.0,10303.0,4960000.0,0.0635
2012-05-08,10845.0,11388.0,11659.0,10737.0,3450000.0,-0.005
2012-05-09,10845.0,11062.0,11116.0,10737.0,2480000.0,0.0
2012-05-10,10683.0,10845.0,11116.0,10574.0,2770000.0,-0.0149
2012-05-11,10466.0,10683.0,10737.0,10411.0,3450000.0,-0.0203
2012-05-14,9978.0,10411.0,10628.0,9815.0,3710000.0,-0.0466
2012-05-15,10032.0,9978.0,10249.0,9815.0,4160000.0,0.0054
2012-05-16,10195.0,10086.0,10195.0,9978.0,2380000.0,0.016200000000000003
2012-05-17,9869.0,10303.0,10303.0,9869.0,1820000.0,-0.032
2012-05-18,9707.0,9923.0,9923.0,9490.0,2690000.0,-0.016399999999999998
2012-05-21,10086.0,9707.0,10195.0,9707.0,1610000.0,0.039
2012-05-22,10140.0,10249.0,10411.0,10140.0,2880000.0,0.0054
2012-05-23,9655.0,10626.0,10626.0,9655.0,1760000.0,-0.0478
2012-05-24,9594.0,9655.0,9837.0,9230.0,1530000.0,-0.0063
2012-05-25,10140.0,9837.0,10140.0,9655.0,2089999.9999999998,0.056900000000000006
2012-05-28,10140.0,10626.0,10626.0,10140.0,2420000.0,0.0
2012-05-29,9958.0,10080.0,10201.0,9897.0,732240.0,-0.0179
2012-05-30,10201.0,10262.0,10262.0,9958.0,1080000.0,0.024399999999999998
2012-05-31,9897.0,10140.0,10140.0,9837.0,1310000.0,-0.0298
2012-06-01,9897.0,10262.0,10262.0,9837.0,1170000.0,0.0
2012-06-04,9351.0,9715.0,9715.0,9230.0,1760000.0,-0.0552
2012-06-05,9472.0,9230.0,9533.0,9230.0,981650.0,0.0129
2012-06-06,9472.0,9351.0,9655.0,9290.0,1020000.0,0.0
2012-06-07,9897.0,9655.0,10080.0,9594.0,1120000.0,0.0449
2012-06-08,9715.0,9958.0,10080.0,9655.0,1260000.0,-0.0184
2012-06-11,9897.0,9897.0,10019.0,9715.0,1130000.0,0.0187
2012-06-12,9655.0,9594.0,9837.0,9594.0,875140.0,-0.0245
2012-06-13,9655.0,9655.0,9776.0,9594.0,827470.0,0.0
2012-06-14,9594.0,9715.0,9715.0,9533.0,699970.0,-0.0063
2012-06-15,9715.0,9655.0,9837.0,9594.0,998390.0,0.0126
2012-06-18,9776.0,9837.0,10019.0,9715.0,1140000.0,0.0063
2012-06-19,9655.0,9776.0,9776.0,9594.0,674130.0,-0.0124
2012-06-20,9655.0,9776.0,9776.0,9655.0,444490.0,0.0
2012-06-21,9594.0,9715.0,9715.0,9594.0,563130.0,-0.0063
2012-06-22,9594.0,9715.0,9715.0,9533.0,634820.0,0.0
2012-06-25,9351.0,9472.0,9594.0,9351.0,964060.0,-0.0253
2012-06-26,9351.0,9351.0,9412.0,9169.0,1100000.0,0.0
2012-06-27,9351.0,9351.0,9594.0,9351.0,514000.0,0.0
2012-06-28,9412.0,9230.0,9472.0,8926.0,538260.0,0.006500000000000001
2012-06-29,9351.0,9594.0,9594.0,9230.0,340890.0,-0.006500000000000001
2012-07-02,9169.0,9533.0,9655.0,9169.0,377280.0,-0.0195
2012-07-03,9108.0,9230.0,9290.0,8926.0,753710.0,-0.0067
2012-07-04,8926.0,9230.0,9230.0,8926.0,356660.0,-0.02
2012-07-05,9290.0,8926.0,9290.0,8805.0,720950.0,0.0408
2012-07-06,9169.0,9290.0,9351.0,9108.0,431020.0,-0.013000000000000001
2012-07-09,8805.0,9169.0,9169.0,8805.0,316140.0,-0.0397
2012-07-10,8865.0,8865.0,8926.0,8744.0,213020.0,0.0068000000000000005
2012-07-11,8987.0,8805.0,8987.0,8805.0,264340.0,0.0138
2012-07-12,9047.0,8926.0,9108.0,8926.0,228310.0,0.0067
2012-07-13,9290.0,9047.0,9412.0,9047.0,886180.0,0.0269
2012-07-16,9412.0,9412.0,9594.0,9169.0,721920.0,0.0131
2012-07-17,9715.0,9351.0,9715.0,9290.0,1470000.0,0.0322
2012-07-18,9533.0,9594.0,9715.0,9472.0,414280.0,-0.0187
2012-07-19,9897.0,9412.0,9958.0,9412.0,1530000.0,0.0382
2012-07-20,9715.0,9897.0,10019.0,9655.0,1540000.0,-0.0184
2012-07-23,9472.0,9533.0,9655.0,9472.0,849910.0,-0.025
2012-07-24,9290.0,9472.0,9472.0,9230.0,866040.0,-0.0192
2012-07-25,9290.0,9230.0,9351.0,9169.0,588850.0,0.0
2012-07-26,9290.0,9351.0,9412.0,9230.0,468020.0,0.0
2012-07-27,9230.0,9412.0,9412.0,9230.0,532440.0,-0.006500000000000001
2012-07-30,9230.0,9230.0,9230.0,9108.0,481360.0,0.0
2012-07-31,9169.0,9290.0,9290.0,9108.0,230610.0,-0.0066
2012-08-01,9047.0,9169.0,9290.0,9047.0,342340.0,-0.013300000000000001
2012-08-02,9108.0,9108.0,9230.0,9108.0,267610.0,0.0067
2012-08-03,9108.0,9108.0,9169.0,9047.0,172500.0,0.0
2012-08-06,9472.0,9108.0,9533.0,9108.0,628150.0,0.04
2012-08-07,9412.0,9472.0,9594.0,9290.0,663210.0,-0.0063
2012-08-08,9472.0,9412.0,9533.0,9351.0,606440.0,0.0064
2012-08-09,9412.0,9472.0,9594.0,9351.0,670850.0,-0.0063
2012-08-10,9351.0,9412.0,9412.0,9290.0,270280.0,-0.006500000000000001
2012-08-13,9351.0,9351.0,9412.0,9290.0,799810.0,0.0
2012-08-14,9351.0,9290.0,9412.0,9290.0,277080.0,0.0
2012-08-15,9290.0,9351.0,9351.0,9230.0,519940.00000000006,-0.006500000000000001
2012-08-16,9230.0,9290.0,9351.0,9230.0,494100.0,-0.006500000000000001
2012-08-17,9472.0,9230.0,9594.0,9230.0,1120000.0,0.0262
2012-08-20,9533.0,9472.0,9655.0,9472.0,474690.0,0.0064
2012-08-21,8926.0,9533.0,9533.0,8926.0,3430000.0,-0.0637
2012-08-22,8926.0,8501.0,9108.0,8501.0,1360000.0,0.0
2012-08-23,8440.0,8987.0,8987.0,8319.0,3540000.0,-0.054400000000000004
2012-08-24,8926.0,8258.0,8926.0,8258.0,1550000.0,0.0576
2012-08-27,8501.0,8926.0,8926.0,8379.0,1590000.0,-0.047599999999999996
2012-08-28,8926.0,8501.0,8987.0,8501.0,1310000.0,0.05
2012-08-29,9169.0,8987.0,9230.0,8987.0,929120.0,0.027200000000000002
2012-08-30,9108.0,9169.0,9230.0,9047.0,579140.0,-0.0067
2012-08-31,9290.0,9047.0,9290.0,8926.0,1160000.0,0.02
2012-09-04,9290.0,9290.0,9351.0,9169.0,592850.0,0.0
2012-09-05,9047.0,9290.0,9351.0,8987.0,1170000.0,-0.0262
2012-09-06,9047.0,8987.0,9169.0,8987.0,410640.0,0.0
2012-09-07,9230.0,9047.0,9230.0,9047.0,872110.0,0.0202
2012-09-10,8987.0,9230.0,9230.0,8926.0,1120000.0,-0.0263
2012-09-11,9169.0,8987.0,9169.0,8926.0,522120.0,0.0203
2012-09-12,9047.0,8501.0,9230.0,8501.0,564460.0,-0.013300000000000001
2012-09-13,9230.0,8987.0,9230.0,8987.0,629970.0,0.0202
2012-09-14,9472.0,9230.0,9533.0,9230.0,1980000.0,0.0262
2012-09-17,9351.0,9533.0,9533.0,9290.0,717800.0,-0.0128
2012-09-18,9047.0,9230.0,9351.0,9047.0,1240000.0,-0.0325
2012-09-19,9290.0,9108.0,9351.0,8926.0,1300000.0,0.0269
2012-09-20,9351.0,9290.0,9351.0,9108.0,822610.0,0.0066
2012-09-21,9412.0,9290.0,9472.0,9290.0,934830.0,0.006500000000000001
2012-09-24,9230.0,9412.0,9412.0,9108.0,328880.0,-0.019299999999999998
2012-09-25,9230.0,9230.0,9290.0,9169.0,388560.0,0.0
2012-09-26,9412.0,9230.0,9412.0,9230.0,1000000.0,0.0197
2012-09-27,9230.0,9412.0,9412.0,9230.0,320510.0,-0.019299999999999998
2012-09-28,9230.0,9169.0,9290.0,9169.0,335550.0,0.0
2012-10-01,9290.0,9290.0,9412.0,9230.0,619540.0,0.006500000000000001
2012-10-02,9351.0,9290.0,9412.0,9290.0,472510.0,0.0066
2012-10-03,9351.0,9412.0,9472.0,9290.0,802110.0,0.0
2012-10-04,9290.0,9351.0,9412.0,9169.0,700940.0,-0.006500000000000001
2012-10-05,9412.0,9230.0,9472.0,9230.0,807930.0,0.0131
2012-10-08,9472.0,9351.0,9472.0,9351.0,499560.0,0.0064
2012-10-09,9351.0,9412.0,9472.0,9290.0,423260.0,-0.0128
2012-10-10,9351.0,9290.0,9351.0,9230.0,323300.0,0.0
2012-10-11,9351.0,9351.0,9472.0,9290.0,612870.0,0.0
2012-10-12,9351.0,9351.0,9351.0,9290.0,76550.0,0.0
2012-10-15,9351.0,9412.0,9472.0,9290.0,480760.0,0.0
2012-10-16,9472.0,9351.0,9472.0,9351.0,725440.0,0.0129
2012-10-17,9351.0,9412.0,9472.0,9290.0,276830.0,-0.0128
2012-10-18,9351.0,9290.0,9412.0,9108.0,299880.0,0.0
2012-10-19,9290.0,9351.0,9351.0,9169.0,435870.0,-0.006500000000000001
2012-10-22,9169.0,9169.0,9290.0,9047.0,615050.0,-0.013000000000000001
2012-10-23,9230.0,9047.0,9290.0,9047.0,223940.0,0.0067
2012-10-24,9230.0,9230.0,9230.0,9108.0,214480.0,0.0
2012-10-25,9108.0,9108.0,9169.0,9108.0,397170.0,-0.0132
2012-10-26,9108.0,9108.0,9169.0,9108.0,161830.0,0.0
2012-10-29,9108.0,9108.0,9169.0,9047.0,167530.0,0.0
2012-10-30,9108.0,9108.0,9108.0,9047.0,104210.0,0.0
2012-10-31,9108.0,9047.0,9108.0,9047.0,179540.0,0.0
2012-11-01,8987.0,9047.0,9047.0,8987.0,470200.0,-0.013300000000000001
2012-11-02,8744.0,8987.0,8987.0,8683.0,491190.0,-0.027000000000000003
2012-11-05,8744.0,8865.0,8865.0,8622.0,260209.99999999997,0.0
2012-11-06,8683.0,8744.0,8805.0,8622.0,196770.0,-0.006999999999999999
2012-11-07,8987.0,8744.0,8987.0,8744.0,809880.0,0.035
2012-11-08,8987.0,8987.0,9169.0,8865.0,362360.0,0.0
2012-11-09,9047.0,8926.0,9047.0,8926.0,157830.0,0.0067
2012-11-12,9108.0,9108.0,9169.0,9047.0,304860.0,0.0067
2012-11-13,9047.0,9108.0,9108.0,8987.0,206230.0,-0.0067
2012-11-14,9108.0,9047.0,9169.0,9047.0,289570.0,0.0067
2012-11-15,9047.0,9108.0,9169.0,9047.0,199310.0,-0.0067
2012-11-16,9108.0,9108.0,9169.0,9047.0,183420.0,0.0067
2012-11-19,9108.0,9047.0,9108.0,9047.0,443150.0,0.0
2012-11-20,9108.0,9047.0,9169.0,9047.0,192160.0,0.0
2012-11-21,9108.0,9108.0,9108.0,9047.0,208170.0,0.0
2012-11-22,9108.0,9108.0,9108.0,9047.0,49620.0,0.0
2012-11-23,9108.0,9047.0,9108.0,9047.0,160980.0,0.0
2012-11-26,9047.0,9108.0,9108.0,8987.0,350470.0,-0.0067
2012-11-27,9047.0,8987.0,9047.0,8987.0,100810.0,0.0
2012-11-28,8987.0,8987.0,9047.0,8987.0,109540.0,-0.0066
2012-11-29,8987.0,8987.0,9047.0,8987.0,61630.0,0.0
